,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage/LotArea,GrLivArea/LotArea,YearBuiltSubtracted,YearRemodAddSubtracted,YrSoldSubtracted,CombinedBaths,LotAreaSquared,OverallQualSquared,OverallCondSquared,FullBathSquared,HalfBathSquared,CombinedBathsSquared,TotRmsAbvGrdSquared,LotFrontage/LotAreaSquared,GrLivArea/LotAreaSquared,YearBuiltSubtractedSquared,YearRemodAddSubtractedSquared,YrSoldSubtractedSquared,LotFrontageLogged,LotAreaLogged,OverallQualLogged,OverallCondLogged,YearBuiltLogged,YearRemodAddLogged,1stFlrSFLogged,GrLivAreaLogged,TotRmsAbvGrdLogged,MoSoldLogged,YrSoldLogged,LotFrontage/LotAreaLogged,GrLivArea/LotAreaLogged,YearBuiltSubtractedLogged,YearRemodAddSubtractedLogged,YrSoldSubtractedLogged,LotAreaSquaredLogged,OverallQualSquaredLogged,OverallCondSquaredLogged,TotRmsAbvGrdSquaredLogged,LotFrontage/LotAreaSquaredLogged,GrLivArea/LotAreaSquaredLogged,YearBuiltSubtractedSquaredLogged,YearRemodAddSubtractedSquaredLogged,YrSoldSubtractedSquaredLogged
1198,1199,20,RL,70.0,9100,Pave,No Value,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1212,1212,GasA,Ex,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,No Value,Attchd,2001.0,RFn,2,573,TA,TA,Y,356,0,0,0,0,0,No Value,No Value,No Value,0,6,2009,WD,Normal,178000,0.007692307692307693,0.1331868131868132,0.05555555555555555,0.05555555555555555,0.1,2.0,82810000,49,25,4,0,4.0,36,5.91715976331361e-05,0.017738727206859078,0.0030864197530864196,0.0030864197530864196,0.010000000000000002,1.845098040014257,3.9590413923210934,0.8450980400142568,0.6989700043360189,3.3012470886362113,3.3012470886362113,3.0835026198302673,3.0835026198302673,0.7781512503836436,0.7781512503836436,3.3029799367482493,-2.113943352306837,-0.8755387724908262,-1.255272505103306,-1.255272505103306,-1.0,7.918082784642187,1.6901960800285136,1.3979400086720377,1.5563025007672873,-4.227886704613674,-1.7510775449816522,-2.510545010206612,-2.510545010206612,-2.0
1199,1200,20,RL,75.0,11235,Pave,No Value,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,0,504,1051,GasA,Gd,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1974.0,Unf,2,459,TA,TA,Y,0,82,0,0,0,0,No Value,No Value,No Value,0,10,2006,WD,Normal,148000,0.006675567423230975,0.12300845571873609,0.017857142857142856,0.025,0.07692307692307693,1.5,126225225,16,25,1,1,2.25,36,4.456320042210264e-05,0.015131080178308257,0.00031887755102040814,0.0006250000000000001,0.00591715976331361,1.8750612633917,4.050573076755148,0.6020599913279624,0.6989700043360189,3.292920299600006,3.296445794206396,3.1405080430381798,3.1405080430381798,0.7781512503836436,1.0,3.302330928684399,-2.1755118133634475,-0.9100650337169681,-1.7481880270062005,-1.6020599913279623,-1.1139433523068367,8.101146153510296,1.2041199826559248,1.3979400086720377,1.5563025007672873,-4.351023626726895,-1.8201300674339362,-3.496376054012401,-3.2041199826559246,-2.2278867046136734
1200,1201,20,RL,71.0,9353,Pave,No Value,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,864,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,No Value,Attchd,1972.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,No Value,No Value,Shed,0,7,2006,Oth,Abnorml,116050,0.007591147225489148,0.092376777504544,0.02040816326530612,0.02040816326530612,0.07692307692307693,1.0,87478609,16,25,1,0,1.0,25,5.762551619905159e-05,0.008533469022124027,0.00041649312786339016,0.00041649312786339016,0.00591715976331361,1.8512583487190752,3.970950934345424,0.6020599913279624,0.6989700043360189,3.294466226161593,3.294466226161593,2.936513742478893,2.936513742478893,0.6989700043360189,0.8450980400142568,3.302330928684399,-2.119692585626349,-1.0344371918665307,-1.6901960800285136,-1.6901960800285136,-1.1139433523068367,7.941901868690848,1.2041199826559248,1.3979400086720377,1.3979400086720377,-4.239385171252698,-2.0688743837330614,-3.3803921600570273,-3.3803921600570273,-2.2278867046136734
1201,1202,60,RL,80.0,10400,Pave,No Value,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,866,GasA,Ex,Y,SBrkr,866,913,0,1779,0,0,2,1,3,1,Gd,6,Typ,0,No Value,Attchd,1998.0,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,No Value,No Value,No Value,0,3,2009,WD,Normal,197900,0.007692307692307693,0.1710576923076923,0.047619047619047616,0.047619047619047616,0.1,2.5,108160000,49,25,4,1,6.25,36,5.91715976331361e-05,0.029260734097633134,0.0022675736961451243,0.0022675736961451243,0.010000000000000002,1.9030899869919435,4.017033339298781,0.8450980400142568,0.6989700043360189,3.3005954838899636,3.3005954838899636,2.937517892017347,3.250175948083925,0.7781512503836436,0.47712125471966244,3.3029799367482493,-2.113943352306837,-0.7668573912148553,-1.3222192947339193,-1.3222192947339193,-1.0,8.034066678597561,1.6901960800285136,1.3979400086720377,1.5563025007672873,-4.227886704613674,-1.5337147824297106,-2.6444385894678386,-2.6444385894678386,-2.0
1202,1203,50,RM,50.0,6000,Pave,No Value,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,GasA,Ex,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960.0,Unf,1,216,TA,TA,N,0,0,208,0,0,0,No Value,No Value,No Value,0,5,2009,WD,Normal,117000,0.008333333333333333,0.22466666666666665,0.010638297872340425,0.045454545454545456,0.1,1.0,36000000,25,64,1,0,1.0,25,6.944444444444444e-05,0.0504751111111111,0.00011317338162064282,0.002066115702479339,0.010000000000000002,1.6989700043360187,3.7781512503836434,0.6989700043360189,0.9030899869919435,3.2844307338445193,3.3003780648707024,2.946452265013073,3.129689892199301,0.6989700043360189,0.6989700043360189,3.3029799367482493,-2.0791812460476247,-0.6484613581843427,-1.9731278535996988,-1.3424226808222062,-1.0,7.556302500767287,1.3979400086720377,1.806179973983887,1.3979400086720377,-4.158362492095249,-1.2969227163686854,-3.946255707199397,-2.6848453616444123,-2.0
1203,1204,20,RL,75.0,9750,Pave,No Value,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1630,1630,GasA,Ex,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2,451,TA,TA,Y,74,234,0,0,0,0,No Value,No Value,No Value,0,10,2009,WD,Normal,213000,0.007692307692307693,0.1671794871794872,0.05263157894736842,0.05555555555555555,0.1,2.0,95062500,49,25,4,0,4.0,36,5.91715976331361e-05,0.027948980933596324,0.0027700831024930744,0.0030864197530864196,0.010000000000000002,1.8750612633917,3.989004615698537,0.8450980400142568,0.6989700043360189,3.3010299956639813,3.3012470886362113,3.2121876044039577,3.2121876044039577,0.7781512503836436,1.0,3.3029799367482493,-2.113943352306837,-0.776817011294579,-1.278753600952829,-1.255272505103306,-1.0,7.978009231397074,1.6901960800285136,1.3979400086720377,1.5563025007672873,-4.227886704613674,-1.5536340225891578,-2.557507201905658,-2.510545010206612,-2.0
1204,1205,20,RL,78.0,10140,Pave,No Value,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788,Unf,0,268,1056,GasA,Ex,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,TA,6,Typ,0,No Value,Attchd,1975.0,RFn,2,495,TA,TA,Y,0,88,0,0,0,0,No Value,MnPrv,No Value,0,7,2006,WD,Normal,153500,0.007692307692307693,0.1059171597633136,0.022727272727272728,0.022727272727272728,0.07692307692307693,1.5,102819600,25,36,1,1,2.25,36,5.91715976331361e-05,0.011218444732327299,0.0005165289256198347,0.0005165289256198347,0.00591715976331361,1.8920946026904804,4.006037954997317,0.6989700043360189,0.7781512503836436,3.295567099962479,3.295567099962479,3.0310042813635367,3.0310042813635367,0.7781512503836436,0.8450980400142568,3.302330928684399,-2.113943352306837,-0.9750336736337804,-1.6434526764861874,-1.6434526764861874,-1.1139433523068367,8.012075909994634,1.3979400086720377,1.5563025007672873,1.5563025007672873,-4.227886704613674,-1.9500673472675607,-3.286905352972375,-3.286905352972375,-2.2278867046136734
1205,1206,20,RL,90.0,14684,Pave,No Value,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2158,GasA,Gd,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,No Value,No Value,No Value,0,6,2009,WD,Normal,271900,0.006129120130754563,0.14955053119041134,0.034482758620689655,0.03571428571428571,0.1,2.0,215619856,49,49,4,0,4.0,49,3.756611357722083e-05,0.022365361379334196,0.0011890606420927466,0.0012755102040816326,0.010000000000000002,1.954242509439325,4.166844375831949,0.8450980400142568,0.8450980400142568,3.298853076409707,3.2990712600274095,3.3416323357780544,3.3416323357780544,0.8450980400142568,0.7781512503836436,3.3029799367482493,-2.212601866392624,-0.8252120400538948,-1.462397997898956,-1.4471580313422192,-1.0,8.333688751663898,1.6901960800285136,1.6901960800285136,1.6901960800285136,-4.425203732785248,-1.6504240801077896,-2.924795995797912,-2.8943160626844384,-2.0
1206,1207,20,RH,66.5,8900,Pave,No Value,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056,Unf,0,0,1056,GasA,TA,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,TA,5,Typ,0,No Value,Detchd,1966.0,Unf,1,384,TA,TA,Y,0,42,0,0,0,0,No Value,MnPrv,No Value,0,11,2006,WD,Normal,107000,0.0074719101123595505,0.11865168539325843,0.018867924528301886,0.018867924528301886,0.07692307692307693,1.0,79210000,16,16,1,0,1.0,25,5.582944072718091e-05,0.014078222446660776,0.00035599857600569594,0.00035599857600569594,0.00591715976331361,1.8228216453031045,3.949390006644913,0.6020599913279624,0.6020599913279624,3.2935835134961167,3.2935835134961167,3.0236639181977933,3.0236639181977933,0.6989700043360189,1.0413926851582251,3.302330928684399,-2.1265683613418083,-0.9257260884471193,-1.7242758696007892,-1.7242758696007892,-1.1139433523068367,7.898780013289826,1.2041199826559248,1.2041199826559248,1.3979400086720377,-4.2531367226836165,-1.8514521768942387,-3.4485517392015783,-3.4485517392015783,-2.2278867046136734
1207,1208,20,RL,70.0,9135,Pave,No Value,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,GasA,Ex,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,No Value,Attchd,2003.0,RFn,2,544,TA,TA,Y,192,23,0,0,0,0,No Value,No Value,No Value,0,5,2006,WD,Normal,200000,0.007662835249042145,0.18609742747673783,0.0625,0.0625,0.07692307692307693,2.0,83448225,36,25,4,0,4.0,49,5.8719044053962794e-05,0.034632252513459694,0.00390625,0.00390625,0.00591715976331361,1.845098040014257,3.9607085516885565,0.7781512503836436,0.6989700043360189,3.3016809492935764,3.3016809492935764,3.230448921378274,3.230448921378274,0.8450980400142568,0.6989700043360189,3.302330928684399,-2.1156105116742996,-0.7302596303102826,-1.2041199826559248,-1.2041199826559248,-1.1139433523068367,7.921417103377113,1.5563025007672873,1.3979400086720377,1.6901960800285136,-4.231221023348599,-1.4605192606205653,-2.4082399653118496,-2.4082399653118496,-2.2278867046136734
1208,1209,20,RL,70.0,7763,Pave,No Value,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504,BLQ,108,319,931,GasA,TA,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,TA,6,Typ,0,No Value,Detchd,1980.0,Unf,2,506,TA,TA,Y,0,0,0,0,0,0,No Value,No Value,No Value,0,10,2008,WD,Normal,140000,0.009017132551848512,0.16527115805745202,0.017543859649122806,0.02564102564102564,0.09090909090909091,1.0,60264169,25,49,1,0,1.0,36,8.130867945760605e-05,0.027314555685651287,0.0003077870113881194,0.0006574621959237343,0.008264462809917356,1.845098040014257,3.890029586163417,0.6989700043360189,0.8450980400142568,3.29269900304393,3.296665190261531,3.1082266563749283,3.1082266563749283,0.7781512503836436,1.0,3.3027637084729817,-2.04493154614916,-0.7818029297884884,-1.7558748556724915,-1.5910646070264993,-1.041392685158225,7.780059172326834,1.3979400086720377,1.6901960800285136,1.5563025007672873,-4.08986309229832,-1.5636058595769768,-3.511749711344983,-3.1821292140529986,-2.0827853703164503
1209,1210,20,RL,85.0,10182,Pave,No Value,IR1,Lvl,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220,Unf,0,440,1660,GasA,Ex,Y,SBrkr,1660,0,0,1660,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,500,TA,TA,Y,322,50,0,0,0,0,No Value,No Value,No Value,0,5,2006,New,Partial,290000,0.008348065213121194,0.16303280298566097,0.07692307692307693,0.07692307692307693,0.07692307692307693,2.0,103673124,64,25,4,0,4.0,64,6.969019280252421e-05,0.026579694849361346,0.00591715976331361,0.00591715976331361,0.00591715976331361,1.9294189257142926,4.007833092701319,0.9030899869919435,0.6989700043360189,3.302330928684399,3.302330928684399,3.220108088040055,3.220108088040055,0.9030899869919435,0.6989700043360189,3.302330928684399,-2.078414166987027,-0.7877250046612643,-1.1139433523068367,-1.1139433523068367,-1.1139433523068367,8.015666185402639,1.806179973983887,1.3979400086720377,1.806179973983887,-4.156828333974054,-1.5754500093225285,-2.2278867046136734,-2.2278867046136734,-2.2278867046136734
1210,1211,60,RL,70.0,11218,Pave,No Value,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1055,1055,GasA,Ex,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,462,TA,TA,Y,635,104,0,0,0,0,No Value,GdPrv,Shed,400,5,2010,WD,Normal,189000,0.006239971474416117,0.16446781957568193,0.037037037037037035,0.037037037037037035,0.1111111111111111,2.5,125843524,36,25,4,1,6.25,64,3.893724400152685e-05,0.027049663675979066,0.0013717421124828531,0.0013717421124828531,0.012345679012345678,1.845098040014257,4.049915435673498,0.7781512503836436,0.6989700043360189,3.29928933408768,3.29928933408768,3.0232524596337114,3.265996370495079,0.9030899869919435,0.6989700043360189,3.303196057420489,-2.204817395659241,-0.7839190651784188,-1.4313637641589874,-1.4313637641589874,-0.9542425094393249,8.099830871346995,1.5563025007672873,1.3979400086720377,1.806179973983887,-4.409634791318482,-1.5678381303568374,-2.8627275283179747,-2.8627275283179747,-1.9084850188786497
1211,1212,50,RL,152.0,12134,Pave,No Value,IR1,Bnk,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,427,Unf,0,132,559,GasA,Gd,Y,SBrkr,1080,672,0,1752,0,0,2,0,4,1,TA,8,Typ,0,No Value,Basment,1988.0,RFn,2,492,TA,TA,Y,325,12,0,0,0,0,No Value,No Value,No Value,0,6,2010,WD,Normal,164000,0.012526784242624031,0.14438767100708752,0.03225806451612903,0.07142857142857142,0.1111111111111111,2.0,147233956,64,49,4,0,4.0,64,0.00015692032346125372,0.020847799538850943,0.0010405827263267429,0.00510204081632653,0.012345679012345678,2.1818435879447726,4.084003990608029,0.9030899869919435,0.8450980400142568,3.2984163800612945,3.302114376956201,3.03342375548695,3.243534101832062,0.9030899869919435,0.7781512503836436,3.303196057420489,-1.9021604026632568,-0.8404698887759675,-1.4913616938342726,-1.146128035678238,-0.9542425094393249,8.168007981216059,1.806179973983887,1.6901960800285136,1.806179973983887,-3.8043208053265136,-1.680939777551935,-2.9827233876685453,-2.292256071356476,-1.9084850188786497
1212,1213,30,RL,50.0,9340,Pave,No Value,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344,Unf,0,328,672,GasA,TA,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,TA,4,Typ,0,No Value,Attchd,1941.0,Unf,1,234,TA,TA,N,0,113,0,0,0,0,No Value,No Value,No Value,0,8,2009,WD,Normal,113000,0.0053533190578158455,0.07194860813704497,0.01282051282051282,0.014492753623188406,0.1,1.0,87235600,16,36,1,0,1.0,16,2.865802493477433e-05,0.005176602212858054,0.00016436554898093358,0.00021003990758244068,0.010000000000000002,1.6989700043360187,3.9703468762300935,0.6020599913279624,0.7781512503836436,3.2880255353883627,3.290034611362518,2.8273692730538253,2.8273692730538253,0.6020599913279624,0.9030899869919435,3.3029799367482493,-2.271376871894075,-1.1429776031762682,-1.8920946026904804,-1.8388490907372552,-1.0,7.940693752460187,1.2041199826559248,1.5563025007672873,1.2041199826559248,-4.54275374378815,-2.2859552063525364,-3.7841892053809607,-3.6776981814745104,-2.0
1213,1214,80,RL,71.0,10246,Pave,No Value,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648,Unf,0,0,648,GasA,Ex,Y,SBrkr,960,0,0,960,1,1,0,0,0,1,TA,3,Typ,0,No Value,Attchd,1965.0,Unf,1,364,TA,TA,Y,88,0,0,0,0,0,No Value,No Value,No Value,0,5,2006,WD,Normal,145000,0.0069295334764786255,0.09369510052703495,0.018518518518518517,0.05555555555555555,0.07692307692307693,0.0,104980516,16,81,0,0,0.0,9,4.801843420163795e-05,0.008778771862771184,0.0003429355281207133,0.0030864197530864196,0.00591715976331361,1.8512583487190752,4.010554351540322,0.6020599913279624,0.9542425094393249,3.2933625547114453,3.3012470886362113,2.9822712330395684,2.9822712330395684,0.47712125471966244,0.6989700043360189,3.302330928684399,-2.159296002821247,-1.028283118500754,-1.7323937598229686,-1.255272505103306,-1.1139433523068367,8.021108703080644,1.2041199826559248,1.9084850188786497,0.9542425094393249,-4.318592005642494,-2.056566237001508,-3.4647875196459372,-2.510545010206612,-2.2278867046136734
1214,1215,85,RL,69.0,10205,Pave,No Value,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,925,GasA,TA,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,0,No Value,Attchd,1962.0,Unf,1,300,TA,TA,Y,150,72,0,0,0,0,No Value,No Value,No Value,0,5,2006,WD,Normal,134500,0.006761391474767271,0.09789318961293483,0.017543859649122806,0.017543859649122806,0.07692307692307693,1.0,104142025,25,25,1,0,1.0,36,4.571641467505553e-05,0.009583076572594012,0.0003077870113881194,0.0003077870113881194,0.00591715976331361,1.8388490907372552,4.00881300905209,0.6989700043360189,0.6989700043360189,3.29269900304393,3.29269900304393,2.9995654882259823,2.9995654882259823,0.7781512503836436,0.6989700043360189,3.302330928684399,-2.169963918314834,-1.009247520826107,-1.7558748556724915,-1.7558748556724915,-1.1139433523068367,8.01762601810418,1.3979400086720377,1.3979400086720377,1.5563025007672873,-4.339927836629668,-2.0184950416522143,-3.511749711344983,-3.511749711344983,-2.2278867046136734
1215,1216,20,RL,99.0,7094,Pave,No Value,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,180,LwQ,374,340,894,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,0,No Value,Detchd,1966.0,RFn,1,384,TA,TA,Y,0,0,0,0,0,0,No Value,MnPrv,No Value,0,5,2007,WD,Normal,125000,0.013955455314350156,0.12602199041443474,0.018867924528301886,0.018867924528301886,0.08333333333333333,1.0,50324836,25,25,1,0,1.0,25,0.000194754733030824,0.01588154206801588,0.00035599857600569594,0.00035599857600569594,0.006944444444444444,1.99563519459755,3.850891184135924,0.6989700043360189,0.6989700043360189,3.2935835134961167,3.2935835134961167,2.951337518795918,2.951337518795918,0.6989700043360189,0.6989700043360189,3.3025473724874854,-1.855255989538374,-0.8995536653400062,-1.7242758696007892,-1.7242758696007892,-1.0791812460476249,7.701782368271848,1.3979400086720377,1.3979400086720377,1.3979400086720377,-3.710511979076748,-1.7991073306800125,-3.4485517392015783,-3.4485517392015783,-2.1583624920952498
1216,1217,90,RM,68.0,8930,Pave,No Value,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,No Value,No Value,No Value,No Value,0,No Value,0,0,0,GasA,TA,Y,SBrkr,1318,584,0,1902,0,0,2,0,4,2,TA,8,Typ,0,No Value,Attchd,1978.0,Unf,2,539,TA,TA,Y,0,0,0,0,0,0,No Value,No Value,No Value,0,4,2010,WD,Normal,112000,0.00761478163493841,0.212989921612542,0.024390243902439025,0.024390243902439025,0.1111111111111111,2.0,79744900,36,25,4,0,4.0,64,5.7984899347795284e-05,0.04536470670851678,0.000594883997620464,0.000594883997620464,0.012345679012345678,1.8325089127062364,3.9508514588885464,0.7781512503836436,0.6989700043360189,3.2962262872611605,3.2962262872611605,3.119915410257991,3.279210512601395,0.9030899869919435,0.6020599913279624,3.303196057420489,-2.11834254618231,-0.6716409462871513,-1.6127838567197355,-1.6127838567197355,-0.9542425094393249,7.901702917777093,1.5563025007672873,1.3979400086720377,1.806179973983887,-4.23668509236462,-1.3432818925743026,-3.225567713439471,-3.225567713439471,-1.9084850188786497
1217,1218,20,FV,72.0,8640,Pave,No Value,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936,Unf,0,364,1300,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,No Value,Attchd,2009.0,RFn,2,552,TA,TA,Y,135,112,0,0,0,0,No Value,No Value,No Value,0,9,2009,New,Partial,229456,0.008333333333333333,0.15208333333333332,0.1,0.1,0.1,2.0,74649600,64,25,4,0,4.0,36,6.944444444444444e-05,0.023129340277777775,0.010000000000000002,0.010000000000000002,0.010000000000000002,1.8573324964312685,3.936513742478893,0.9030899869919435,0.6989700043360189,3.3029799367482493,3.3029799367482493,3.118595365223762,3.118595365223762,0.7781512503836436,0.9542425094393249,3.3029799367482493,-2.0791812460476247,-0.8179183772551314,-1.0,-1.0,-1.0,7.873027484957786,1.806179973983887,1.3979400086720377,1.5563025007672873,-4.158362492095249,-1.6358367545102628,-2.0,-2.0,-2.0
1218,1219,50,RM,52.0,6240,Pave,No Value,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,Slab,No Value,No Value,No Value,No Value,0,No Value,0,0,0,GasA,Gd,N,SBrkr,672,240,0,912,0,0,1,0,2,1,TA,3,Typ,0,No Value,No Value,0.0,No Value,0,0,No Value,No Value,N,0,0,0,0,0,0,No Value,No Value,No Value,0,7,2006,WD,Normal,80500,0.008333333333333333,0.14615384615384616,0.013888888888888888,0.014492753623188406,0.07692307692307693,1.0,38937600,16,25,1,0,1.0,9,6.944444444444444e-05,0.02136094674556213,0.00019290123456790122,0.00021003990758244068,0.00591715976331361,1.7160033436347992,3.795184589682424,0.6020599913279624,0.6989700043360189,3.2893659515200318,3.290034611362518,2.8273692730538253,2.959994838328416,0.47712125471966244,0.8450980400142568,3.302330928684399,-2.0791812460476247,-0.8351897513540077,-1.8573324964312685,-1.8388490907372552,-1.1139433523068367,7.590369179364848,1.2041199826559248,1.3979400086720377,0.9542425094393249,-4.158362492095249,-1.6703795027080155,-3.714664992862537,-3.6776981814745104,-2.2278867046136734
